2011-07-11 09:00:00.092138	M009	ON
2011-07-11 09:00:00.311103	M008	ON
2011-07-11 09:00:00.660832	LS016	17
2011-07-11 09:00:00.679926	M016	OFF
2011-07-11 09:00:00.779884	LS202	27
2011-07-11 09:00:00.81383	MA202	OFF
2011-07-11 09:00:01.240785	M007	ON
2011-07-11 09:00:01.345387	M015	OFF
2011-07-11 09:00:01.525833	M001	ON
2011-07-11 09:00:01.892846	SS010	STILL
2011-07-11 09:00:02.601343	M008	OFF
2011-07-11 09:00:02.712627	M001	OFF
2011-07-11 09:00:02.74352	M009	OFF
2011-07-11 09:00:03.839818	MA201	OFF
2011-07-11 09:00:05.366325	MA201	ON
2011-07-11 09:00:06.017624	M001	ON
2011-07-11 09:00:06.933987	M002	ON
2011-07-11 09:00:07.49941	LS023	9
2011-07-11 09:00:07.521218	M023	ON
2011-07-11 09:00:07.986096	M007	OFF
2011-07-11 09:00:08.149847	M002	OFF
2011-07-11 09:00:08.729837	MA201	OFF
2011-07-11 09:00:09.660811	M001	OFF
2011-07-11 09:00:09.951029	LS047	16
2011-07-11 09:00:10.856509	LS023	6
2011-07-11 09:00:10.891843	M023	OFF
2011-07-11 09:00:11.221518	LS203	37
2011-07-11 09:00:11.239717	MA203	ON
2011-07-11 09:00:11.48211	LS023	5
2011-07-11 09:00:11.493672	BATP023	99
2011-07-11 09:00:11.507663	M023	ON
2011-07-11 09:00:11.530695	LS001	8
2011-07-11 09:00:11.541348	M001	ON
2011-07-11 09:00:12.361111	LS022	5
2011-07-11 09:00:12.3804	M022	ON
2011-07-11 09:00:12.604702	M023	OFF
2011-07-11 09:00:12.636256	M001	OFF
2011-07-11 09:00:15.567489	LS021	5
2011-07-11 09:00:15.620824	M021	ON
2011-07-11 09:00:16.743915	LS024	7
2011-07-11 09:00:16.769427	M024	ON
2011-07-11 09:00:17.111481	SS010	MOVED
2011-07-11 09:00:17.220826	M022	OFF
2011-07-11 09:00:18.008437	LS021	4
2011-07-11 09:00:18.02295	M021	OFF
2011-07-11 09:00:19.020815	M024	OFF
2011-07-11 09:00:19.228011	LS203	38
2011-07-11 09:00:19.246406	MA203	OFF
2011-07-11 09:00:21.02148	SS010	STILL
2011-07-11 09:00:26.671845	M043	ON
2011-07-11 09:00:26.848631	M042	ON
2011-07-11 09:00:28.369841	M043	OFF
2011-07-11 09:00:29.947086	M043	ON
2011-07-11 09:00:31.570098	M042	OFF
2011-07-11 09:00:31.765305	M043	OFF
2011-07-11 09:00:31.86773	LL003	2
2011-07-11 09:00:31.91269	L003	ON
2011-07-11 09:00:32.499609	LL003	20
2011-07-11 09:00:32.747331	M042	ON
2011-07-11 09:00:32.939328	LL003	100
2011-07-11 09:00:33.081812	LS043	1
2011-07-11 09:00:33.111018	M043	ON
2011-07-11 09:00:34.16781	LS043	3
2011-07-11 09:00:34.349503	M043	OFF
2011-07-11 09:00:34.427421	MA207	ON
2011-07-11 09:00:35.261703	LS042	3
2011-07-11 09:00:35.296588	M042	OFF
2011-07-11 09:00:36.362711	SS010	MOVED
2011-07-11 09:00:38.930433	MA207	OFF
2011-07-11 09:00:40.26153	SS010	STILL
2011-07-11 09:00:45.797944	MA207	ON
2011-07-11 09:00:48.117584	LS014	19
2011-07-11 09:00:49.379564	MA207	OFF
2011-07-11 09:00:49.968011	LS013	10
2011-07-11 09:00:52.551597	MA207	ON
2011-07-11 09:00:57.221413	SS010	MOVED
2011-07-11 09:00:58.750952	MA207	OFF
2011-07-11 09:00:59.182749	SS010	STILL
2011-07-11 09:01:08.130299	LS004	21
2011-07-11 09:01:15.46196	LS010	19
2011-07-11 09:01:42.992782	MA207	ON
2011-07-11 09:01:44.10344	MA207	OFF
2011-07-11 09:01:45.613474	MA207	ON
2011-07-11 09:01:46.727975	MA207	OFF
2011-07-11 09:01:48.209071	MA207	ON
2011-07-11 09:01:49.346628	MA207	OFF
2011-07-11 09:01:50.397745	MA207	ON
2011-07-11 09:01:51.418787	MA207	OFF
2011-07-11 09:02:00.064777	LS005	23
2011-07-11 09:02:01.555258	MA207	ON
2011-07-11 09:02:02.676974	MA207	OFF
2011-07-11 09:02:08.689583	MA207	ON
2011-07-11 09:02:12.416936	MA207	OFF
2011-07-11 09:02:14.086995	MA207	ON
2011-07-11 09:02:18.056856	MA207	OFF
2011-07-11 09:02:19.150949	MA207	ON
2011-07-11 09:02:20.845322	MA207	OFF
2011-07-11 09:02:36.598615	MA207	ON
2011-07-11 09:02:37.739753	MA207	OFF
2011-07-11 09:02:39.026667	MA207	ON
2011-07-11 09:02:40.160877	MA207	OFF
2011-07-11 09:02:41.110772	MA207	ON
2011-07-11 09:02:42.227488	MA207	OFF
2011-07-11 09:02:46.016955	MA207	ON
2011-07-11 09:02:48.042373	MA207	OFF
2011-07-11 09:02:51.206641	MA207	ON
2011-07-11 09:02:55.137104	MA207	OFF
2011-07-11 09:02:56.810145	MA207	ON
2011-07-11 09:02:58.019478	LS050	3
2011-07-11 09:03:01.911801	MA207	OFF
2011-07-11 09:03:02.673758	MA207	ON
2011-07-11 09:03:04.355958	MA207	OFF
2011-07-11 09:03:08.476004	MA207	ON
2011-07-11 09:03:09.605809	MA207	OFF
2011-07-11 09:03:27.028811	MA207	ON
