2011-07-10 15:30:00.415974	LS006	16
2011-07-10 15:30:00.443387	M006	OFF
2011-07-10 15:30:00.793661	MA201	OFF
2011-07-10 15:30:03.800471	MA201	ON
2011-07-10 15:30:04.900503	MA201	OFF
2011-07-10 15:30:05.712173	M003	OFF
2011-07-10 15:30:07.386756	M007	ON
2011-07-10 15:30:07.584345	M003	ON
2011-07-10 15:30:08.119741	M006	ON
2011-07-10 15:30:08.418623	M010	ON
2011-07-10 15:30:08.448837	MA201	ON
2011-07-10 15:30:08.681089	M031	ON
2011-07-10 15:30:09.242831	M006	OFF
2011-07-10 15:30:09.39072	LS201	53
2011-07-10 15:30:09.410458	MA201	OFF
2011-07-10 15:30:09.505989	M007	OFF
2011-07-10 15:30:09.804262	M031	OFF
2011-07-10 15:30:09.941131	M010	OFF
2011-07-10 15:30:24.201076	LS201	54
2011-07-10 15:30:24.243245	MA201	ON
2011-07-10 15:30:25.317163	MA201	OFF
2011-07-10 15:30:33.657538	M003	OFF
2011-07-10 15:30:35.303929	M003	ON
2011-07-10 15:30:40.344242	MA201	ON
2011-07-10 15:30:42.398173	LS201	53
2011-07-10 15:30:42.420767	MA201	OFF
2011-07-10 15:30:43.025106	M003	OFF
2011-07-10 15:30:43.753574	M003	ON
2011-07-10 15:30:47.34674	M003	OFF
2011-07-10 15:30:48.033899	LS201	54
2011-07-10 15:30:48.082616	MA201	ON
2011-07-10 15:30:48.139582	M003	ON
2011-07-10 15:30:50.268383	MA201	OFF
2011-07-10 15:30:51.473694	M003	OFF
2011-07-10 15:30:52.03879	M003	ON
2011-07-10 15:30:55.399439	M003	OFF
2011-07-10 15:30:56.140614	M003	ON
2011-07-10 15:30:58.380284	M003	OFF
2011-07-10 15:31:03.639473	M003	ON
2011-07-10 15:31:04.766855	M003	OFF
2011-07-10 15:31:05.876514	M003	ON
2011-07-10 15:31:07.01253	M003	OFF
2011-07-10 15:31:07.777863	M003	ON
2011-07-10 15:31:09.44485	M003	OFF
2011-07-10 15:31:10.015021	M003	ON
2011-07-10 15:31:12.639065	M003	OFF
2011-07-10 15:31:13.759247	M003	ON
2011-07-10 15:31:23.682805	M003	OFF
2011-07-10 15:31:24.280448	M003	ON
2011-07-10 15:31:25.378752	M003	OFF
2011-07-10 15:31:25.958891	M003	ON
2011-07-10 15:31:26.997115	MA201	ON
2011-07-10 15:31:28.969254	M003	OFF
2011-07-10 15:31:29.280576	MA201	OFF
2011-07-10 15:31:30.791044	M003	ON
2011-07-10 15:31:31.951203	M003	OFF
2011-07-10 15:31:32.891131	M003	ON
2011-07-10 15:31:35.091009	MA201	ON
2011-07-10 15:31:37.15575	MA201	OFF
2011-07-10 15:31:38.333672	M003	OFF
2011-07-10 15:31:38.926716	M003	ON
2011-07-10 15:31:41.138543	M003	OFF
2011-07-10 15:31:42.046331	M003	ON
2011-07-10 15:31:43.19529	M003	OFF
2011-07-10 15:31:43.961847	M003	ON
2011-07-10 15:31:44.094167	MA201	ON
2011-07-10 15:31:45.22648	MA201	OFF
2011-07-10 15:31:47.869437	M003	OFF
2011-07-10 15:31:49.130971	M003	ON
2011-07-10 15:31:49.160582	LS205	9
2011-07-10 15:31:50.688639	M003	OFF
2011-07-10 15:31:51.644175	M003	ON
2011-07-10 15:31:52.323307	LS201	53
2011-07-10 15:31:52.375286	MA201	ON
2011-07-10 15:31:54.173953	M003	OFF
2011-07-10 15:31:54.32073	MA201	OFF
2011-07-10 15:31:56.533381	M003	ON
2011-07-10 15:31:57.629959	M003	OFF
2011-07-10 15:31:58.393065	M003	ON
2011-07-10 15:32:00.0547	MA201	ON
2011-07-10 15:32:00.108229	M003	OFF
2011-07-10 15:32:00.637908	M003	ON
2011-07-10 15:32:01.153991	MA201	OFF
2011-07-10 15:32:08.62898	LS201	54
2011-07-10 15:32:08.650321	MA201	ON
2011-07-10 15:32:10.520341	MA201	OFF
2011-07-10 15:32:10.943018	M003	OFF
2011-07-10 15:32:15.031388	MA201	ON
2011-07-10 15:32:15.423055	M003	ON
2011-07-10 15:32:16.133538	MA201	OFF
2011-07-10 15:32:16.593941	M003	OFF
2011-07-10 15:32:18.266345	M003	ON
2011-07-10 15:32:19.393902	M003	OFF
2011-07-10 15:32:21.997338	M003	ON
2011-07-10 15:32:23.143909	M003	OFF
2011-07-10 15:32:24.26282	M003	ON
2011-07-10 15:32:27.796913	M003	OFF
2011-07-10 15:32:28.392667	M003	ON
2011-07-10 15:32:33.965562	MA201	ON
2011-07-10 15:32:34.856943	M010	ON
2011-07-10 15:32:35.168519	M002	ON
2011-07-10 15:32:35.87114	M001	ON
2011-07-10 15:32:35.97822	M003	OFF
2011-07-10 15:32:36.329519	M007	ON
2011-07-10 15:32:36.584942	M010	OFF
2011-07-10 15:32:36.621645	M009	ON
2011-07-10 15:32:36.794988	M002	OFF
2011-07-10 15:32:36.89413	M008	ON
2011-07-10 15:32:37.357917	LS006	15
2011-07-10 15:32:37.372792	M006	ON
2011-07-10 15:32:37.746776	M015	ON
2011-07-10 15:32:37.904725	M001	OFF
2011-07-10 15:32:38.180078	LS202	26
2011-07-10 15:32:38.25642	MA202	ON
2011-07-10 15:32:38.482535	M016	ON
2011-07-10 15:32:38.611033	M006	OFF
2011-07-10 15:32:39.343312	MA202	OFF
2011-07-10 15:32:39.644248	M016	OFF
2011-07-10 15:32:39.669193	LS017	25
2011-07-10 15:32:39.695654	M017	ON
2011-07-10 15:32:39.793441	M015	OFF
2011-07-10 15:32:40.281442	SS010	STILL
2011-07-10 15:32:40.345413	M015	ON
2011-07-10 15:32:40.411094	M007	OFF
2011-07-10 15:32:40.673168	M016	ON
2011-07-10 15:32:41.193377	M008	OFF
2011-07-10 15:32:41.268721	M009	OFF
2011-07-10 15:32:41.405705	LS202	25
2011-07-10 15:32:41.422198	MA202	ON
2011-07-10 15:32:41.475966	BATV017	8800
2011-07-10 15:32:41.515089	M017	OFF
2011-07-10 15:32:41.574298	LS018	21
2011-07-10 15:32:41.586412	M018	ON
