2011-05-02 10:00:02.71715	A001	2.5191
2011-05-02 10:00:03.318214	M013	ON
2011-05-02 10:00:04.63407	M013	OFF
2011-05-02 10:00:05.033228	M013	ON
2011-05-02 10:00:05.187331	A001	2.4816
2011-05-02 10:00:08.497679	M015	ON
2011-05-02 10:00:09.716037	M016	ON
2011-05-02 10:00:09.748235	M013	OFF
2011-05-02 10:00:12.05755	D007	OPEN
2011-05-02 10:00:12.76149	M014	OFF
2011-05-02 10:00:12.776452	M017	ON
2011-05-02 10:00:13.614578	M015	OFF
2011-05-02 10:00:14.460245	M016	OFF
2011-05-02 10:00:20.011721	A001	2.51676
2011-05-02 10:00:21.150622	M016	ON
2011-05-02 10:00:21.165075	M009	ON
2011-05-02 10:00:21.952905	M015	ON
2011-05-02 10:00:22.457968	A001	2.48004
2011-05-02 10:00:23.241374	M009	OFF
2011-05-02 10:00:24.217342	M014	ON
2011-05-02 10:00:25.524643	M017	OFF
2011-05-02 10:00:26.713496	M015	OFF
2011-05-02 10:00:27.102097	M016	OFF
2011-05-02 10:00:28.153293	M013	ON
2011-05-02 10:00:29.459724	M009	ON
2011-05-02 10:00:31.273492	M013	OFF
2011-05-02 10:00:31.656568	M009	OFF
2011-05-02 10:00:32.416765	A001	2.45207
2011-05-02 10:00:32.665361	M014	OFF
2011-05-02 10:00:32.682755	M013	ON
2011-05-02 10:00:34.549824	M013	OFF
2011-05-02 10:00:34.90336	A001	2.49019
2011-05-02 10:00:35.166244	M013	ON
2011-05-02 10:00:35.773963	M014	ON
2011-05-02 10:00:37.545941	M015	ON
2011-05-02 10:00:38.04547	M016	ON
2011-05-02 10:00:39.347658	M013	OFF
2011-05-02 10:00:39.720356	M017	ON
2011-05-02 10:00:40.375085	M014	OFF
2011-05-02 10:00:41.208482	M016	OFF
2011-05-02 10:00:43.195445	M016	ON
2011-05-02 10:00:44.947271	I006	ABSENT
2011-05-02 10:00:45.326221	M017	OFF
2011-05-02 10:00:47.356897	M015	OFF
2011-05-02 10:00:48.192135	M016	OFF
2011-05-02 10:00:51.278795	M016	ON
