2011-05-05 15:15:14.777642	A001	2.52199
2011-05-05 15:15:15.728428	M052	OFF
2011-05-05 15:15:17.24533	A001	2.4798
2011-05-05 15:15:17.269595	M052	ON
2011-05-05 15:15:24.642686	A001	2.50004
2011-05-05 15:15:29.577953	A001	2.47894
2011-05-05 15:15:34.113626	P001	867
2011-05-05 15:15:34.157696	P001	846
2011-05-05 15:15:34.210582	P001	872
2011-05-05 15:15:39.906902	M052	OFF
2011-05-05 15:15:43.198527	M052	ON
2011-05-05 15:15:43.585457	M008	ON
2011-05-05 15:15:43.975845	M007	ON
2011-05-05 15:15:47.933163	M007	OFF
2011-05-05 15:15:51.895136	M052	OFF
2011-05-05 15:15:52.891632	M042	ON
2011-05-05 15:15:52.907045	M007	ON
2011-05-05 15:15:54.819923	M052	ON
2011-05-05 15:15:56.380809	M008	OFF
2011-05-05 15:15:57.205737	M042	OFF
2011-05-05 15:15:58.291282	M042	ON
2011-05-05 15:16:01.236197	SS002	STILL
2011-05-05 15:16:01.408653	M008	ON
2011-05-05 15:16:01.45505	M028	ON
2011-05-05 15:16:01.477238	M043	ON
2011-05-05 15:16:01.495723	M027	ON
2011-05-05 15:16:02.452828	M043	OFF
2011-05-05 15:16:02.828912	M042	OFF
2011-05-05 15:16:03.629576	M007	OFF
2011-05-05 15:16:04.390811	M008	OFF
2011-05-05 15:16:04.429757	M026	ON
2011-05-05 15:16:04.76232	M028	OFF
2011-05-05 15:16:05.286902	M008	ON
2011-05-05 15:16:05.326239	M027	OFF
2011-05-05 15:16:06.124744	M007	ON
2011-05-05 15:16:06.506912	M025	ON
2011-05-05 15:16:08.188523	M024	ON
2011-05-05 15:16:08.793601	M026	OFF
2011-05-05 15:16:09.166178	A001	2.49934
2011-05-05 15:16:09.467023	M008	OFF
2011-05-05 15:16:09.481473	M052	OFF
2011-05-05 15:16:09.499264	M021	ON
2011-05-05 15:16:10.071206	M008	ON
2011-05-05 15:16:10.847393	M022	ON
2011-05-05 15:16:10.861794	M025	OFF
2011-05-05 15:16:11.692721	M052	ON
2011-05-05 15:16:12.536659	M023	ON
2011-05-05 15:16:13.585438	M008	OFF
2011-05-05 15:16:13.601997	M001	ON
2011-05-05 15:16:13.61834	M021	OFF
2011-05-05 15:16:13.647594	M024	OFF
2011-05-05 15:16:14.574284	M008	ON
2011-05-05 15:16:14.591017	M022	OFF
2011-05-05 15:16:15.406219	M009	ON
2011-05-05 15:16:17.104201	M014	ON
2011-05-05 15:16:17.166821	M023	OFF
2011-05-05 15:16:18.865723	M008	OFF
2011-05-05 15:16:18.882156	M001	OFF
2011-05-05 15:16:19.05763	A001	2.46996
2011-05-05 15:16:19.403467	M014	OFF
2011-05-05 15:16:19.417259	M007	OFF
2011-05-05 15:16:21.119743	M009	OFF
2011-05-05 15:16:21.501738	M052	OFF
2011-05-05 15:16:23.092198	M009	ON
2011-05-05 15:16:25.232693	M009	OFF
2011-05-05 15:16:25.786187	M014	ON
2011-05-05 15:16:25.80058	M013	ON
2011-05-05 15:16:27.013688	M013	OFF
2011-05-05 15:16:27.624207	M014	OFF
2011-05-05 15:16:29.653509	M052	ON
2011-05-05 15:16:29.667939	M009	ON
2011-05-05 15:16:31.788026	M009	OFF
2011-05-05 15:16:33.897112	A001	2.49465
2011-05-05 15:16:36.849265	M052	OFF
2011-05-05 15:16:38.817835	A001	2.45488
2011-05-05 15:16:41.271307	A001	2.48699
2011-05-05 15:16:46.245593	M013	ON
2011-05-05 15:16:48.107141	M014	ON
2011-05-05 15:16:50.940539	M014	OFF
2011-05-05 15:16:50.979009	M052	ON
2011-05-05 15:16:51.641976	M013	OFF
2011-05-05 15:16:52.021924	M014	ON
2011-05-05 15:16:54.750559	M008	ON
2011-05-05 15:16:54.769113	M052	OFF
2011-05-05 15:16:56.056195	A001	2.50848
2011-05-05 15:16:56.973967	M014	OFF
2011-05-05 15:16:56.996912	M052	ON
2011-05-05 15:16:57.34137	M009	ON
2011-05-05 15:16:57.72318	M007	ON
2011-05-05 15:16:59.626823	M009	OFF
2011-05-05 15:17:00.015279	M002	ON
2011-05-05 15:17:00.377837	M042	ON
2011-05-05 15:17:00.993321	M043	ON
2011-05-05 15:17:01.026657	A001	2.48394
2011-05-05 15:17:01.579037	M052	OFF
2011-05-05 15:17:01.661632	SS002	MOVED
2011-05-05 15:17:02.115169	M028	ON
2011-05-05 15:17:02.13009	M003	ON
2011-05-05 15:17:02.503721	M008	OFF
2011-05-05 15:17:03.466662	A001	2.52309
2011-05-05 15:17:05.837192	M043	OFF
2011-05-05 15:17:05.854476	M027	ON
2011-05-05 15:17:05.882208	M042	OFF
2011-05-05 15:17:05.89873	M007	OFF
2011-05-05 15:17:05.977193	A001	2.48113
2011-05-05 15:17:06.349219	M026	ON
2011-05-05 15:17:11.575281	M028	OFF
2011-05-05 15:17:11.603947	M027	OFF
2011-05-05 15:17:11.62061	M007	ON
2011-05-05 15:17:11.644782	M021	ON
2011-05-05 15:17:11.661355	M024	ON
2011-05-05 15:17:11.687938	M002	OFF
2011-05-05 15:17:11.711372	M026	OFF
2011-05-05 15:17:11.992601	M022	ON
2011-05-05 15:17:12.01417	M003	OFF
2011-05-05 15:17:12.745075	M008	ON
2011-05-05 15:17:12.763924	M023	ON
2011-05-05 15:17:13.130239	M024	OFF
2011-05-05 15:17:14.220038	M021	OFF
2011-05-05 15:17:14.237497	M022	OFF
2011-05-05 15:17:14.348903	SS002	STILL
2011-05-05 15:17:15.764521	M001	ON
2011-05-05 15:17:16.337583	M007	OFF
2011-05-05 15:17:17.699264	M008	OFF
2011-05-05 15:17:21.6079	M002	ON
2011-05-05 15:17:22.681066	M023	OFF
2011-05-05 15:17:23.279245	M007	ON
2011-05-05 15:17:24.123477	M008	ON
2011-05-05 15:17:25.726727	M001	OFF
2011-05-05 15:17:26.792655	M002	OFF
2011-05-05 15:17:27.922582	M007	OFF
2011-05-05 15:17:27.944372	M015	ON
2011-05-05 15:17:29.000534	M016	ON
2011-05-05 15:17:29.391349	M008	OFF
2011-05-05 15:17:33.703798	M008	ON
2011-05-05 15:17:35.585052	M007	ON
2011-05-05 15:17:35.96957	M015	OFF
2011-05-05 15:17:36.352408	M016	OFF
2011-05-05 15:17:37.342036	M001	ON
2011-05-05 15:17:37.934369	M007	OFF
2011-05-05 15:17:38.19639	P001	1003.6
2011-05-05 15:17:38.237636	P001	868
2011-05-05 15:17:40.181675	M008	OFF
2011-05-05 15:17:40.198847	M023	ON
2011-05-05 15:17:41.795121	M022	ON
2011-05-05 15:17:42.327674	SS002	MOVED
2011-05-05 15:17:42.398653	M021	ON
2011-05-05 15:17:43.900031	SS010	MOVED
2011-05-05 15:17:43.950493	M023	OFF
2011-05-05 15:17:43.96664	M024	ON
2011-05-05 15:17:44.691861	M001	OFF
2011-05-05 15:17:44.708025	M025	ON
2011-05-05 15:17:45.865891	SS010	STILL
2011-05-05 15:17:46.014503	M022	OFF
2011-05-05 15:17:46.028879	M026	ON
2011-05-05 15:17:46.395574	M021	OFF
2011-05-05 15:17:46.74485	SS010	MOVED
2011-05-05 15:17:47.480533	M024	OFF
2011-05-05 15:17:48.183154	SS002	STILL
2011-05-05 15:17:48.266966	M025	OFF
2011-05-05 15:17:48.412531	SS002	MOVED
2011-05-05 15:17:50.411431	A001	2.52809
2011-05-05 15:17:50.461736	M026	OFF
2011-05-05 15:17:50.83493	M027	ON
2011-05-05 15:17:51.339181	SS002	STILL
2011-05-05 15:17:52.605949	SS010	STILL
2011-05-05 15:17:52.740085	M028	ON
2011-05-05 15:17:52.880531	A001	2.48004
2011-05-05 15:17:53.811652	M029	ON
2011-05-05 15:17:54.555711	M043	ON
2011-05-05 15:17:54.582873	M042	ON
2011-05-05 15:17:55.873204	M052	ON
2011-05-05 15:17:56.268818	M027	OFF
2011-05-05 15:17:56.622326	M028	OFF
2011-05-05 15:17:57.509752	M029	OFF
2011-05-05 15:17:57.530872	M042	OFF
2011-05-05 15:17:57.889498	M043	OFF
2011-05-05 15:18:02.245458	M052	OFF
2011-05-05 15:18:02.771944	A001	2.44816
2011-05-05 15:18:05.240855	A001	2.49301
2011-05-05 15:18:37.032987	M023	ON
2011-05-05 15:18:39.791774	A001	2.51769
