2011-04-06 14:50:15.078205	M013	OFF
2011-04-06 14:50:15.877681	M013	ON
2011-04-06 14:50:17.958296	M013	OFF
2011-04-06 14:50:18.784865	M013	ON
2011-04-06 14:50:21.538576	M013	OFF
2011-04-06 14:50:22.31451	P001	3783
2011-04-06 14:50:29.025931	M013	ON
2011-04-06 14:50:31.609598	M013	OFF
2011-04-06 14:50:35.13044	M013	ON
2011-04-06 14:50:36.323736	P001	3812
2011-04-06 14:50:41.306045	M013	OFF
2011-04-06 14:50:42.493108	A001	2.85114
2011-04-06 14:50:44.953527	A001	2.82918
2011-04-06 14:50:45.118831	M013	ON
2011-04-06 14:50:45.3434	P001	3790
2011-04-06 14:50:47.259223	M014	ON
2011-04-06 14:50:48.081188	M015	ON
2011-04-06 14:50:48.921002	M016	ON
2011-04-06 14:50:50.56569	M017	ON
2011-04-06 14:50:51.966075	M013	OFF
2011-04-06 14:50:53.029198	M014	OFF
2011-04-06 14:50:54.157646	M015	OFF
2011-04-06 14:50:54.998556	M016	OFF
2011-04-06 14:50:59.777333	M017	OFF
2011-04-06 14:51:07.002978	M017	ON
2011-04-06 14:51:12.088114	M017	OFF
2011-04-06 14:51:13.370673	M017	ON
2011-04-06 14:51:16.246805	M017	OFF
2011-04-06 14:51:17.07504	M017	ON
2011-04-06 14:51:19.841833	M017	OFF
2011-04-06 14:51:20.305323	SS010	STILL
2011-04-06 14:51:22.224122	M017	ON
2011-04-06 14:51:25.034864	M017	OFF
2011-04-06 14:51:25.185082	SS010	MOVED
2011-04-06 14:51:28.345729	P001	3780
2011-04-06 14:51:37.90098	D007	OPEN
2011-04-06 14:51:41.713408	T002	24.5
2011-04-06 14:51:41.759785	T001	21
2011-04-06 14:51:42.359501	M017	ON
2011-04-06 14:51:42.378443	D007	CLOSE
2011-04-06 14:51:42.864268	M017	OFF
2011-04-06 14:51:43.469495	D009	OPEN
2011-04-06 14:51:46.284723	D009	CLOSE
2011-04-06 14:51:46.366365	P001	3798
2011-04-06 14:51:47.581165	M017	ON
2011-04-06 14:51:47.599924	M016	ON
2011-04-06 14:51:47.949472	M015	ON
2011-04-06 14:51:49.441656	M008	ON
2011-04-06 14:51:49.816369	M009	ON
2011-04-06 14:51:52.188093	M007	ON
2011-04-06 14:51:52.708882	M017	OFF
2011-04-06 14:51:52.722616	M016	OFF
2011-04-06 14:51:54.008576	M002	ON
2011-04-06 14:51:54.824081	M015	OFF
2011-04-06 14:51:57.103313	M009	OFF
2011-04-06 14:51:58.375691	P001	1864
2011-04-06 14:51:59.148803	M008	OFF
2011-04-06 14:52:00.20955	M007	OFF
2011-04-06 14:52:12.378797	P001	1473
2011-04-06 14:52:18.297323	M007	ON
2011-04-06 14:52:22.186707	M007	OFF
2011-04-06 14:52:22.562733	M001	ON
2011-04-06 14:52:23.06263	M023	ON
2011-04-06 14:52:23.898132	M022	ON
2011-04-06 14:52:24.978883	M021	ON
2011-04-06 14:52:25.51978	M023	OFF
2011-04-06 14:52:26.067802	A001	2.86004
2011-04-06 14:52:26.143645	M001	OFF
2011-04-06 14:52:26.660182	M024	ON
2011-04-06 14:52:26.681571	M002	OFF
2011-04-06 14:52:28.522764	A001	2.827
2011-04-06 14:52:28.790935	M007	ON
2011-04-06 14:52:28.805629	M022	OFF
2011-04-06 14:52:28.823661	M025	ON
2011-04-06 14:52:29.62551	M026	ON
2011-04-06 14:52:30.197246	M021	OFF
2011-04-06 14:52:31.505845	M024	OFF
2011-04-06 14:52:32.474379	M025	OFF
2011-04-06 14:52:34.023084	M027	ON
2011-04-06 14:52:35.381918	M007	OFF
2011-04-06 14:52:35.401182	M026	OFF
2011-04-06 14:52:37.476185	M028	ON
2011-04-06 14:52:38.787327	M029	ON
2011-04-06 14:52:39.69325	M043	ON
2011-04-06 14:52:39.708173	M042	ON
2011-04-06 14:52:40.876914	A001	2.84754
2011-04-06 14:52:41.227158	M027	OFF
2011-04-06 14:52:41.963793	M028	OFF
2011-04-06 14:52:42.331207	M029	OFF
2011-04-06 14:52:43.569855	M043	OFF
2011-04-06 14:52:44.307243	M042	OFF
2011-04-06 14:53:03.306266	M002	ON
2011-04-06 14:53:07.284857	M002	OFF
2011-04-06 14:53:17.471659	M002	ON
2011-04-06 14:53:22.676853	A001	2.82692
2011-04-06 14:53:26.385696	M002	OFF
2011-04-06 14:53:34.395361	M002	ON
2011-04-06 14:53:39.415236	M002	OFF
2011-04-06 14:53:56.76778	M002	ON
2011-04-06 14:54:04.442432	M002	OFF
2011-04-06 14:54:05.283369	M002	ON
2011-04-06 14:54:08.091134	M002	OFF
2011-04-06 14:54:11.243485	M002	ON
2011-04-06 14:54:13.464034	M007	ON
2011-04-06 14:54:14.461532	M008	ON
2011-04-06 14:54:14.476673	E002	START_INSTRUCT
2011-04-06 14:54:14.836713	E002	STOP_INSTRUCT
2011-04-06 14:54:15.225825	M009	ON
2011-04-06 14:54:18.508422	M017	ON
2011-04-06 14:54:18.525143	M016	ON
2011-04-06 14:54:18.558017	M007	OFF
2011-04-06 14:54:18.572454	M009	OFF
2011-04-06 14:54:18.586892	M002	OFF
2011-04-06 14:54:18.608637	M015	ON
2011-04-06 14:54:19.015132	M008	OFF
2011-04-06 14:54:19.045177	M016	OFF
2011-04-06 14:54:19.39122	M018	ON				1-start
2011-04-06 14:54:20.543498	M015	OFF
2011-04-06 14:54:22.234439	M017	OFF
2011-04-06 14:54:22.850972	M018	OFF
2011-04-06 14:54:24.319331	A001	2.85676
2011-04-06 14:54:25.237263	SS002	MOVED				1.1
2011-04-06 14:54:26.821864	A001	2.82293
2011-04-06 14:54:29.263349	A001	2.84856
2011-04-06 14:54:29.897344	SS003	MOVED
2011-04-06 14:54:34.467701	P001	3831
2011-04-06 14:54:39.18719	SS001	MOVED
2011-04-06 14:54:39.232896	A001	2.82317
2011-04-06 14:54:39.53517	SS003	STILL
2011-04-06 14:54:40.281246	M018	ON				1.4
2011-04-06 14:54:40.493828	P001	3820
2011-04-06 14:54:41.68233	A001	2.85934
2011-04-06 14:54:44.165644	A001	2.82817
2011-04-06 14:54:44.540451	M018	OFF
2011-04-06 14:54:45.49165	M018	ON				1.4
2011-04-06 14:54:46.485768	P001	3830
2011-04-06 14:54:46.988619	SS001	STILL
2011-04-06 14:54:56.48477	A001	2.84997
2011-04-06 14:54:59.238084	M019	ON				1.4
2011-04-06 14:55:06.330544	A001	2.8295
2011-04-06 14:55:06.933736	M017	ON				1.4
2011-04-06 14:55:07.285654	M019	OFF
2011-04-06 14:55:08.517041	P001	3812
2011-04-06 14:55:12.936785	M018	OFF
2011-04-06 14:55:17.562496	P001	3345
2011-04-06 14:55:34.62821	P001	3335
2011-04-06 14:55:35.907022	M018	ON				1.8
2011-04-06 14:55:37.502882	M017	OFF
2011-04-06 14:55:37.863534	M017	ON
2011-04-06 14:55:38.653157	SS001	MOVED				1.3
2011-04-06 14:55:39.991435	M018	OFF
2011-04-06 14:55:40.450915	SS002	STILL
2011-04-06 14:55:40.538388	P001	3455
2011-04-06 14:55:41.348269	SS002	MOVED
2011-04-06 14:55:43.298311	SS002	STILL
2011-04-06 14:55:45.225455	M017	OFF
2011-04-06 14:55:46.609896	M017	ON				1.5
2011-04-06 14:55:48.534731	M018	ON				1.5
2011-04-06 14:55:53.941237	M017	OFF
2011-04-06 14:55:55.786173	SS002	MOVED
2011-04-06 14:55:58.702106	M018	OFF
2011-04-06 14:56:00.548029	P001	3445
2011-04-06 14:56:03.82487	M018	ON				1.10
2011-04-06 14:56:05.087363	SS003	MOVED				1.2
2011-04-06 14:56:05.120887	M017	ON			
2011-04-06 14:56:06.003695	SS001	STILL
2011-04-06 14:56:06.787823	M016	ON				1.7
2011-04-06 14:56:07.621856	M015	ON				1.7
2011-04-06 14:56:08.374995	M014	ON				1.7
2011-04-06 14:56:08.752988	M018	OFF
2011-04-06 14:56:09.36186	M017	OFF
2011-04-06 14:56:09.452488	SS002	STILL
2011-04-06 14:56:10.420309	M013	ON				1.7
2011-04-06 14:56:11.05066	M016	OFF
2011-04-06 14:56:11.822245	M015	OFF
2011-04-06 14:56:12.347633	M014	OFF
2011-04-06 14:56:12.362097	M013	OFF
2011-04-06 14:56:13.19504	M013	ON			
2011-04-06 14:56:15.794041	M013	OFF
2011-04-06 14:56:17.045707	M013	ON
2011-04-06 14:56:18.573664	P001	3435
2011-04-06 14:56:19.881661	M014	ON
2011-04-06 14:56:22.873701	A001	2.85934
2011-04-06 14:56:25.261951	M014	OFF
2011-04-06 14:56:25.341241	A001	2.83778
2011-04-06 14:56:26.345264	M014	ON
2011-04-06 14:56:31.934699	M013	OFF
2011-04-06 14:56:32.302022	M013	ON
2011-04-06 14:56:35.811811	M014	OFF
2011-04-06 14:56:36.425868	M013	OFF
2011-04-06 14:56:38.414682	M011	ON
2011-04-06 14:56:42.718089	A001	2.85926
2011-04-06 14:56:45.146852	T002	25
2011-04-06 14:56:45.178574	T001	21.5
2011-04-06 14:56:45.225598	A001	2.83692
2011-04-06 14:56:48.304884	M013	ON
