2011-07-10 11:00:00.211452	SS009	MOVED
2011-07-10 11:00:04.565501	M002	ON
2011-07-10 11:00:06.581431	SS008	STILL
2011-07-10 11:00:07.000929	M002	OFF
2011-07-10 11:00:07.051523	SS009	STILL
2011-07-10 11:00:07.821514	SS001	MOVED
2011-07-10 11:00:07.88127	SS003	MOVED
2011-07-10 11:00:11.781492	SS003	STILL
2011-07-10 11:00:12.57147	SS011	MOVED
2011-07-10 11:00:13.111469	SS003	MOVED
2011-07-10 11:00:13.681542	SS001	STILL
2011-07-10 11:00:15.374521	M031	ON
2011-07-10 11:00:16.434525	M031	OFF
2011-07-10 11:00:16.453727	SS009	MOVED
2011-07-10 11:00:16.992839	SS001	MOVED
2011-07-10 11:00:17.39343	M003	ON
2011-07-10 11:00:17.461416	SS011	STILL
2011-07-10 11:00:17.489318	M002	ON
2011-07-10 11:00:18.961495	SS003	STILL
2011-07-10 11:00:20.01292	M003	OFF
2011-07-10 11:00:21.326377	M003	ON
2011-07-10 11:00:21.337225	SS009	STILL
2011-07-10 11:00:21.500073	M002	OFF
2011-07-10 11:00:22.445043	M003	OFF
2011-07-10 11:00:24.381456	SS002	MOVED
2011-07-10 11:00:24.674407	M003	ON
2011-07-10 11:00:25.781542	SS001	STILL
2011-07-10 11:00:25.798047	M003	OFF
2011-07-10 11:00:28.056713	LS048	17
2011-07-10 11:00:28.622278	M003	ON
2011-07-10 11:00:29.761826	M003	OFF
2011-07-10 11:00:30.21187	M002	ON
2011-07-10 11:00:31.187596	M002	OFF
2011-07-10 11:00:31.99447	M003	ON
2011-07-10 11:00:32.397416	M007	ON
2011-07-10 11:00:32.46941	M002	ON
2011-07-10 11:00:33.255153	SS003	MOVED
2011-07-10 11:00:33.468472	M007	OFF
2011-07-10 11:00:33.901657	M002	OFF
2011-07-10 11:00:34.151429	SS002	STILL
2011-07-10 11:00:34.629288	M003	OFF
2011-07-10 11:00:36.872441	M002	ON
2011-07-10 11:00:39.009988	M002	OFF
2011-07-10 11:00:39.169457	LS037	6
2011-07-10 11:00:40.092746	SS003	STILL
2011-07-10 11:00:43.54152	SS007	MOVED
2011-07-10 11:00:47.451527	SS007	STILL
2011-07-10 11:00:52.14279	SS010	MOVED
2011-07-10 11:00:57.261494	SS008	MOVED
2011-07-10 11:01:01.111473	SS009	MOVED
2011-07-10 11:01:01.426761	M003	ON
2011-07-10 11:01:02.141421	SS008	STILL
2011-07-10 11:01:02.877757	LS047	16
2011-07-10 11:01:02.922158	M002	ON
2011-07-10 11:01:03.682009	M003	OFF
2011-07-10 11:01:03.913943	M002	OFF
2011-07-10 11:01:04.530081	M002	ON
2011-07-10 11:01:04.950185	M007	ON
2011-07-10 11:01:05.11245	M006	ON
